Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
6071,0.3,Ideal,D,SI1,62.1,54.0,4.35,4.31,2.69,709
3648,0.4,Ideal,F,VS2,62.6,56.0,4.71,4.72,2.95,790
3157,0.52,Ideal,H,VS2,61.6,55.0,5.17,5.19,3.19,1374
2213,0.53,Ideal,H,SI2,61.6,54.0,5.22,5.26,3.23,1020
3869,1.12,Premium,F,VVS2,62.4,59.0,6.66,6.58,4.13,10211
8656,0.8,Ideal,E,SI1,61.0,57.0,6.0,6.03,3.67,3890
3690,0.71,Very Good,H,SI1,62.4,58.0,5.67,5.7,3.55,2076
15258,1.51,Very Good,F,SI1,62.1,55.0,7.29,7.37,4.55,11302
13891,0.32,Ideal,H,VVS2,62.0,55.0,4.42,4.39,2.73,828
549,0.35,Ideal,F,SI1,62.4,55.0,4.55,4.52,2.83,748
11225,0.3,Ideal,I,VVS2,,56.0,4.31,4.33,2.67,529
7013,0.73,Very Good,F,SI2,58.0,61.0,5.94,5.99,3.46,2485
7420,0.39,Good,G,IF,63.5,56.0,4.65,4.67,2.96,1213
24320,0.56,Ideal,G,VS1,61.8,55.0,5.28,5.37,3.29,1712
15322,0.71,Ideal,J,VS1,61.9,55.0,5.69,5.75,3.54,1932
26725,0.7,Premium,F,VS2,60.2,59.0,5.78,5.74,3.47,2657
23989,0.41,Ideal,H,VS1,61.0,54.0,4.84,4.8,2.94,1024
11182,0.38,Ideal,E,VVS2,61.9,57.0,4.63,4.65,2.87,1100
11249,0.31,Ideal,D,VS2,62.1,56.0,4.35,4.34,2.7,942
18427,1.01,Premium,D,VS1,61.8,54.0,6.44,6.38,3.96,8201
6473,0.6,Very Good,D,VS1,61.4,59.0,5.41,5.44,3.33,2431
12326,0.53,Ideal,I,VVS1,62.2,53.0,5.17,5.21,3.23,1435
10105,0.3,Very Good,G,VS1,61.2,59.0,4.28,4.32,2.63,605
25051,0.7,Fair,F,SI1,65.9,59.0,5.53,5.49,3.63,2167
5422,0.7,Very Good,E,SI1,59.1,63.0,5.89,5.81,3.46,2184
4853,0.77,Good,E,VS2,63.4,57.0,5.8,5.84,3.69,3291
20281,0.52,Ideal,I,SI1,61.8,54.0,5.17,5.19,3.2,950
22024,0.4,Premium,G,SI1,62.0,59.0,4.7,4.72,2.92,702
3718,0.4,Ideal,J,VS2,62.3,55.0,4.72,4.75,2.95,598
19077,1.31,Ideal,H,VS1,62.5,56.0,7.03,6.95,4.37,8774
17814,2.05,Fair,I,VS1,67.7,58.0,7.74,7.68,5.22,17408
2245,0.71,Ideal,D,VS1,60.4,60.0,5.77,5.82,3.5,3576
15690,1.02,Very Good,H,SI1,58.4,62.0,6.55,6.61,3.84,4518
6213,0.3,Premium,H,VVS2,62.0,58.0,4.3,4.35,2.68,605
6530,0.39,Very Good,F,VS2,60.1,56.0,4.77,4.82,2.88,832
6533,1.61,Very Good,G,SI1,,56.0,7.44,7.54,4.69,12028
22486,1.01,Very Good,D,IF,63.4,59.0,6.39,6.26,4.01,15219
8115,0.3,Ideal,F,VS2,62.3,57.0,4.3,4.33,2.69,605
17243,0.36,Premium,E,VS1,61.5,59.0,4.57,4.6,2.82,727
152,1.45,Very Good,J,VS2,62.8,57.0,7.14,7.17,4.49,6671
20025,1.06,Premium,E,SI2,60.5,60.0,6.67,6.61,4.02,4737
4284,0.9,Very Good,G,SI2,63.4,59.0,6.08,6.04,3.84,3246
25178,1.07,Premium,F,SI2,61.8,58.0,6.57,6.51,4.04,4446
2977,1.52,Ideal,G,VS2,61.3,59.0,7.35,7.4,4.52,12161
3552,0.62,Premium,F,SI1,61.3,60.0,5.48,5.45,3.35,1633
24661,0.32,Premium,J,VS2,61.9,58.0,4.38,4.35,2.7,504
23615,2.48,Very Good,I,SI2,63.0,62.0,8.58,8.62,5.42,17448
24286,1.76,Premium,I,SI2,62.0,58.0,7.76,7.72,4.8,10043
24954,0.42,Premium,G,VVS2,60.4,59.0,4.82,4.78,2.9,1103
835,0.41,Ideal,I,IF,62.6,57.0,4.78,4.74,2.98,1076
16397,2.01,Ideal,I,SI1,61.4,57.0,8.13,8.19,5.01,16562
9649,0.3,Ideal,G,VVS1,61.3,56.0,4.34,4.3,2.65,1013
4642,0.32,Ideal,E,VS2,61.1,56.0,4.46,4.48,2.73,846
937,0.46,Ideal,I,VS2,62.3,59.0,4.95,4.91,3.07,952
2766,1.1,Ideal,G,VVS2,62.0,56.0,6.68,6.64,4.13,8932
19674,0.49,Premium,G,SI1,60.6,60.0,5.1,5.06,3.08,1026
22477,1.6,Premium,H,SI2,59.4,59.0,7.55,7.6,4.5,8184
24117,0.32,Premium,D,SI2,62.5,58.0,4.38,4.33,2.72,530
2313,1.36,Ideal,J,VVS2,61.9,56.0,7.16,7.13,4.42,6973
10489,0.32,Ideal,G,VS2,61.8,55.0,4.43,4.41,2.73,720
4763,1.77,Very Good,J,SI2,63.4,60.0,7.65,7.61,4.84,8257
11419,0.94,Premium,G,SI1,61.3,61.0,6.33,6.27,3.86,4159
14808,0.33,Premium,E,VS2,60.6,60.0,4.48,4.43,2.7,928
20270,0.7,Premium,F,SI1,62.1,58.0,5.7,5.64,3.52,2527
17510,0.71,Good,D,VS1,59.2,56.0,5.84,5.85,3.46,3524
24536,0.7,Premium,E,SI1,61.1,60.0,5.69,5.56,3.44,1971
19356,2.0,Fair,I,SI2,65.9,57.0,7.96,7.79,5.19,10833
25397,0.41,Ideal,G,VS1,62.4,57.0,4.75,4.7,2.95,961
2753,0.7,Very Good,E,SI1,61.5,56.0,5.74,5.8,3.55,2239
14617,1.06,Ideal,G,VS2,61.3,57.0,6.56,6.58,4.03,6809
7822,1.02,Ideal,G,SI1,61.5,57.0,6.54,6.44,3.99,5398
10436,0.42,Ideal,F,VVS2,61.1,57.0,4.84,4.82,2.95,1221
13114,0.5,Good,G,SI2,62.3,64.0,5.1,5.02,3.15,1121
20934,1.02,Premium,D,SI2,60.3,58.0,6.52,6.48,3.92,4718
16155,1.09,Ideal,F,SI1,62.5,57.0,6.59,6.54,4.1,5527
25044,0.32,Ideal,G,VS1,61.2,57.0,4.4,4.43,2.7,645
759,0.54,Ideal,E,VS2,60.5,56.0,5.26,5.28,3.19,1754
19853,0.32,Ideal,J,VVS1,62.3,54.0,4.41,4.43,2.75,494
24263,0.3,Premium,E,SI1,61.3,60.0,4.28,4.24,2.61,675
7732,1.02,Premium,H,VS2,61.9,57.0,6.5,6.4,3.99,5171
26539,0.72,Very Good,F,VS1,60.2,59.0,5.79,5.84,3.5,2846
6211,0.57,Premium,E,SI1,59.4,58.0,5.42,5.38,3.21,1613
410,2.27,Premium,J,VS1,62.4,58.0,8.41,8.36,5.23,17149
7289,0.52,Premium,G,VS1,62.6,59.0,5.11,5.08,3.19,1815
22693,0.76,Ideal,F,SI2,61.6,57.0,5.91,5.85,3.62,2253
11042,2.02,Premium,F,SI2,,59.0,8.2,8.13,4.98,11962
2980,0.32,Ideal,I,IF,61.6,56.0,4.4,4.43,2.72,655
19834,0.41,Very Good,D,SI1,60.3,63.0,4.8,4.78,2.89,920
18132,0.55,Ideal,F,SI2,61.1,56.0,5.25,5.33,3.24,1313
16007,1.02,Ideal,G,VS1,62.1,58.0,6.4,6.45,3.99,6857
9735,0.91,Fair,F,SI2,64.9,56.0,6.08,6.05,3.94,3210
17022,1.5,Ideal,I,VS1,62.0,54.0,7.32,7.38,4.56,10164
14537,0.3,Good,E,SI1,63.8,55.0,4.25,4.28,2.72,526
10000,0.73,Ideal,F,SI1,62.1,55.0,5.75,5.78,3.58,2822
24805,0.51,Good,E,VS2,63.8,57.0,5.07,5.05,3.23,1662
20220,0.76,Ideal,F,VS2,62.6,56.0,5.82,5.78,3.63,2960
24885,0.81,Ideal,F,VS2,61.7,57.0,5.97,6.02,3.7,3756
8754,1.01,Very Good,F,SI2,63.2,59.0,6.38,6.35,4.02,4497
19177,0.61,Very Good,G,VVS1,61.1,56.0,5.47,5.5,3.35,2569
22400,1.71,Premium,G,VS2,61.3,58.0,7.79,7.7,4.75,13951
5907,0.31,Premium,G,VS2,61.2,59.0,4.36,4.4,2.68,471
6784,0.81,Premium,F,SI1,59.4,60.0,6.11,6.07,3.62,2403
20771,0.51,Very Good,D,VS1,62.2,59.0,5.1,5.13,3.18,1959
15782,0.32,Very Good,F,VS1,62.3,55.0,4.38,4.42,2.74,696
6248,1.23,Ideal,J,SI1,61.3,54.0,6.92,6.97,4.26,5181
18270,0.54,Very Good,G,VVS1,60.6,55.0,5.28,5.31,3.21,1983
20654,1.01,Ideal,I,VS2,59.9,61.0,6.49,6.53,3.9,4685
9784,0.51,Very Good,E,VS2,63.6,59.0,4.99,5.07,3.2,1577
17944,0.74,Very Good,F,SI2,63.1,55.0,5.77,5.74,3.63,2261
20536,0.54,Ideal,G,SI1,62.6,57.0,5.18,5.21,3.25,1292
17629,1.0,Fair,D,SI2,65.0,56.0,6.27,6.23,4.06,3965
6644,0.36,Ideal,E,VS2,60.2,56.0,4.65,4.62,2.79,1080
23298,1.35,Ideal,H,SI2,60.0,57.0,7.19,7.15,4.3,5670
9091,0.44,Ideal,F,SI1,61.0,57.0,4.89,4.91,2.99,810
4940,0.57,Ideal,E,VVS1,61.8,56.0,5.33,5.35,3.3,2739
14663,0.57,Premium,F,SI2,61.7,59.0,5.34,5.31,3.29,1176
13779,0.53,Very Good,F,SI1,60.9,56.0,5.21,5.23,3.18,1291
20201,0.7,Very Good,G,VS1,61.7,59.0,5.66,5.69,3.5,2676
12095,0.46,Ideal,H,IF,62.2,55.0,4.94,4.99,3.09,1450
13025,0.55,Ideal,G,IF,60.9,57.0,5.28,5.3,3.22,2789
7685,1.26,Premium,I,SI1,62.0,58.0,6.9,6.87,4.27,6068
2772,1.0,Good,G,SI1,62.2,62.0,6.34,6.39,3.96,4416
19691,1.24,Ideal,H,SI1,61.3,57.0,6.95,6.89,4.24,6254
5389,0.4,Premium,E,SI1,60.1,59.0,4.76,4.82,2.88,737
16615,0.5,Good,D,SI2,63.2,56.0,5.01,5.05,3.18,1157
24425,0.36,Ideal,G,IF,61.7,56.0,4.57,4.6,2.83,985
7559,0.37,Ideal,I,VS2,61.2,56.0,4.62,4.66,2.84,603
5720,1.0,Very Good,E,SI1,63.5,61.0,6.33,6.24,3.99,5174
25133,2.01,Premium,E,SI2,61.2,58.0,8.07,8.05,4.93,14948
3141,0.71,Ideal,G,VS1,62.6,57.0,5.67,5.7,3.56,2930
23827,1.51,Ideal,H,VS2,60.6,57.0,7.46,7.45,4.52,11540
14296,0.5,Good,G,VVS2,63.9,58.0,5.0,5.05,3.21,1715
11408,1.51,Fair,J,SI1,63.4,60.0,7.31,7.18,4.59,6976
3092,0.3,Very Good,D,VVS2,63.5,58.0,4.31,4.23,2.71,1010
20488,0.72,Very Good,H,SI1,60.3,55.0,5.84,5.85,3.52,2505
11340,1.09,Premium,H,VS2,62.6,56.0,6.62,6.55,4.12,5601
10166,1.0,Very Good,F,SI1,62.5,56.0,6.38,6.42,4.0,4643
3042,0.34,Ideal,E,SI2,62.4,57.0,4.5,4.47,2.8,612
15446,0.41,Very Good,E,SI1,60.4,58.0,4.75,4.79,2.88,725
10072,1.0,Premium,D,SI1,62.1,58.0,6.45,6.34,3.97,5488
3182,0.33,Ideal,D,VS2,62.1,55.0,4.46,4.43,2.76,1002
12127,0.57,Premium,H,SI1,61.6,58.0,5.37,5.34,3.3,1247
12395,1.21,Ideal,F,SI1,61.1,55.0,6.87,6.85,4.19,6659
3422,0.36,Premium,D,SI1,61.4,58.0,4.59,4.56,2.81,851
7757,1.0,Fair,D,SI1,67.3,57.0,6.15,6.04,4.1,5096
2115,0.52,Ideal,E,VS2,61.3,55.0,5.18,5.2,3.18,1712
21222,0.72,Ideal,F,SI2,61.9,54.0,5.83,5.73,3.57,2674
18358,1.2,Good,I,SI1,65.0,59.0,6.51,6.57,4.25,5040
9113,1.0,Good,D,SI2,58.1,65.0,6.54,6.48,3.78,4427
13553,0.41,Very Good,G,VS1,62.7,57.0,4.74,4.77,2.98,899
7894,0.28,Very Good,E,VS1,62.2,59.0,4.19,4.23,2.62,428
11156,0.81,Ideal,H,IF,61.6,58.0,5.98,6.01,3.69,4111
7830,0.41,Premium,E,SI2,60.0,59.0,4.78,4.82,2.88,683
1547,1.03,Ideal,F,VS1,61.7,56.0,6.49,6.54,4.02,7137
22552,1.56,Premium,J,VS1,61.1,59.0,7.52,7.49,4.58,8476
11246,0.56,Ideal,F,VS2,61.3,54.0,5.34,5.37,3.28,1723
14943,0.52,Ideal,E,VS2,61.9,56.0,5.16,5.12,3.18,1815
20877,0.79,Very Good,G,SI2,63.4,60.0,5.83,5.77,3.68,1809
5212,1.22,Ideal,F,SI1,62.8,55.0,6.87,6.79,4.29,6456
25271,0.42,Premium,E,VS2,61.0,59.0,4.85,4.82,2.95,1024
10819,0.3,Good,D,VS2,64.1,57.0,4.25,4.21,2.71,608
13697,0.42,Good,H,SI1,63.1,57.0,4.76,4.78,3.01,700
16487,0.72,Premium,E,SI1,60.9,60.0,5.78,5.74,3.51,2863
18599,1.02,Ideal,J,VS2,62.0,56.0,6.42,6.45,3.99,4485
9057,1.01,Very Good,D,SI2,62.8,59.0,6.34,6.44,4.01,4588
5407,0.39,Good,F,VVS2,57.7,61.0,4.91,4.8,2.8,1058
25123,1.2,Premium,J,SI1,60.6,59.0,6.88,6.84,4.16,4838
21619,1.16,Good,F,SI2,63.7,63.0,6.63,6.55,4.2,4476
8658,1.01,Very Good,G,VS2,61.6,60.0,6.42,6.47,3.97,6406
6017,0.54,Premium,E,SI1,61.4,60.0,5.21,5.25,3.21,1422
11002,0.7,Ideal,H,VS1,61.7,55.0,5.69,5.72,3.52,3004
6855,0.23,Ideal,G,VVS1,61.5,57.0,3.94,3.97,2.43,536
3133,0.41,Premium,G,VVS2,61.6,58.0,4.74,4.8,2.94,1007
5170,1.6,Fair,D,SI2,64.7,58.0,7.35,7.28,4.73,8666
10726,0.78,Fair,F,SI2,64.6,53.0,5.83,5.78,3.75,2312
22712,1.01,Premium,H,SI2,,60.0,6.39,6.25,3.92,3507
9596,0.33,Premium,I,VS2,61.1,59.0,4.4,4.44,2.7,463
13679,2.02,Very Good,I,SI2,61.9,60.0,8.12,8.06,5.01,14715
2759,1.2,Premium,J,SI2,58.7,59.0,6.99,6.94,4.09,4685
4192,1.51,Good,F,VS2,62.0,59.0,7.18,7.37,4.51,13819
11201,1.01,Premium,E,VS2,59.2,59.0,6.67,6.6,3.93,7287
19961,0.9,Very Good,G,SI2,60.3,63.0,6.33,6.25,3.79,3478
6133,0.52,Very Good,H,VS1,63.5,58.0,5.08,5.13,3.24,1572
6252,0.39,Premium,H,SI2,61.2,58.0,4.51,6.02,4.44,468
6107,0.43,Good,I,VS2,58.0,57.0,4.96,5.01,2.89,696
11296,0.33,Very Good,G,VS2,62.0,58.0,4.42,4.45,2.75,579
23416,1.04,Ideal,F,VVS2,61.2,57.0,6.5,6.53,3.99,9005
4015,0.9,Ideal,F,SI1,61.3,56.0,6.21,6.23,3.81,4724
15236,0.4,Premium,F,VVS2,60.8,59.0,4.76,4.72,2.88,1163
13080,0.72,Good,H,SI2,65.8,59.0,5.51,5.58,3.65,1945
18874,1.11,Very Good,E,SI2,62.0,58.0,6.61,6.68,4.12,4769
24548,0.52,Very Good,D,SI2,62.4,59.0,5.05,5.15,3.18,1289
22889,0.9,Premium,D,SI1,61.5,58.0,6.21,6.15,3.8,4304
26381,0.53,Ideal,D,VS2,61.4,56.0,5.21,5.18,3.19,1783
4175,1.39,Ideal,J,VS2,60.3,57.0,7.26,7.24,4.37,6366
23664,0.31,Ideal,F,IF,61.4,56.0,4.4,4.43,2.71,1168
19850,0.52,Very Good,I,VVS1,,58.0,5.13,5.1,3.23,1577
14448,1.05,Ideal,G,VS2,60.8,57.0,6.58,6.65,4.02,6486
21176,0.7,Fair,I,SI1,65.0,56.0,5.6,5.5,3.61,1720
14779,0.7,Very Good,H,SI1,58.5,65.0,5.81,5.84,3.41,2475
8994,1.0,Premium,G,SI2,60.7,59.0,6.45,6.41,3.9,3427
24647,0.7,Ideal,F,SI2,60.1,57.0,5.78,5.81,3.48,2163
2524,0.27,Very Good,E,VVS2,61.8,59.0,4.14,4.18,2.57,586
19476,2.03,Premium,J,SI1,60.1,58.0,8.26,8.21,4.95,12492
26171,1.01,Premium,G,SI2,63.0,58.0,6.34,6.29,3.98,4038
25260,0.38,Ideal,H,VS1,,55.4,4.63,4.68,2.89,714
2353,0.7,Ideal,D,VS1,61.9,57.0,5.69,5.72,3.53,3093
12485,0.32,Ideal,G,VVS2,61.4,56.0,4.42,4.44,2.72,692
26825,1.21,Very Good,E,SI1,61.0,60.0,6.83,6.88,4.18,5885
23732,0.3,Very Good,E,SI1,,58.0,4.27,4.33,2.66,526
16446,0.31,Good,D,SI1,63.5,57.0,4.28,4.32,2.73,571
17553,0.3,Ideal,D,SI2,62.1,57.0,4.3,4.33,2.68,447
4581,0.56,Ideal,H,IF,61.3,56.0,5.32,5.35,3.27,2135
16504,0.52,Premium,G,VS1,61.7,56.0,5.21,5.17,3.2,1815
8836,0.31,Ideal,D,VVS2,61.6,54.0,4.37,4.4,2.7,840
1664,1.17,Very Good,F,VS2,62.4,56.0,6.71,6.76,4.2,7432
19012,0.53,Premium,F,SI1,60.9,59.0,5.21,5.23,3.18,1428
11757,0.3,Ideal,F,IF,60.8,57.0,4.34,4.38,2.65,873
9693,0.9,Very Good,G,VS2,58.8,61.0,6.28,6.3,3.7,4400
20437,1.01,Ideal,G,VS2,59.8,61.0,6.51,6.54,3.9,6132
14728,0.51,Good,G,SI1,63.1,64.0,5.08,5.03,3.19,1107
3543,0.38,Premium,F,VS1,60.2,58.0,4.73,4.71,2.84,1117
7087,1.01,Premium,I,SI2,61.6,59.0,6.4,6.35,3.93,3411
812,0.4,Premium,D,SI2,60.0,58.0,4.8,4.84,2.89,666
3450,1.2,Very Good,G,VS1,60.2,60.0,6.91,7.0,4.19,8442
26784,0.75,Premium,G,SI2,62.7,58.0,5.82,5.76,3.63,2268
9209,0.3,Ideal,G,VVS2,60.6,57.0,4.35,4.33,2.63,878
9089,0.3,Ideal,D,VS2,61.2,57.0,4.29,4.34,2.64,670
3628,1.24,Premium,J,VS2,62.0,58.0,6.87,6.91,4.27,5128
13669,0.4,Ideal,G,SI1,60.9,55.0,4.82,4.79,2.93,873
11808,0.57,Ideal,G,VVS2,61.7,54.0,5.41,5.32,3.31,2206
18470,0.31,Premium,G,VS2,61.5,59.0,4.33,4.35,2.67,544
24537,0.27,Very Good,G,VVS1,62.5,56.0,4.14,4.16,2.59,566
18099,0.31,Premium,H,VVS2,61.4,58.0,4.32,4.35,2.66,625
2783,1.2,Ideal,I,I1,61.9,56.0,6.82,6.85,4.23,3505
19056,1.7,Very Good,H,SI1,63.6,59.0,7.46,7.55,4.77,11560
20636,0.32,Premium,G,VS2,60.8,59.0,4.41,4.44,2.69,561
18749,1.62,Premium,D,SI2,61.2,61.0,7.6,7.53,4.63,9199
5929,1.07,Good,J,VS2,61.7,57.7,6.55,6.58,4.05,4602
14000,1.21,Premium,H,SI1,62.5,60.0,6.77,6.7,4.21,5871
9978,1.11,Ideal,E,SI2,61.2,55.0,6.68,6.72,4.1,5262
16538,0.5,Very Good,F,VVS2,61.9,56.0,5.09,5.12,3.16,2003
10441,1.03,Ideal,J,SI2,60.6,56.0,6.58,6.57,3.99,4347
3511,0.3,Ideal,E,VS2,62.6,54.0,4.28,4.31,2.69,658
14599,0.9,Good,D,SI2,59.5,62.0,6.2,6.23,3.7,3798
7801,1.01,Very Good,F,SI1,,61.0,6.44,6.47,3.94,4899
18974,0.28,Premium,H,VVS1,59.9,62.0,4.28,4.23,2.55,646
17545,0.71,Ideal,E,VS1,61.8,55.0,5.72,5.77,3.55,3332
7622,0.31,Ideal,F,VVS1,61.6,56.0,4.34,4.36,2.68,903
12768,0.28,Good,J,VVS2,58.4,60.0,4.27,4.33,2.51,375
26170,1.02,Premium,H,SI1,61.9,61.0,6.42,6.34,3.95,4558
12560,0.31,Premium,E,IF,61.0,59.0,4.36,4.39,2.67,1060
11695,0.71,Ideal,G,SI1,62.1,54.0,5.72,5.75,3.56,2513
17136,1.61,Premium,D,SI2,61.3,58.0,7.56,7.49,4.61,10278
17450,2.2,Ideal,H,SI2,60.0,58.0,8.47,8.5,5.09,16530
9815,1.68,Ideal,G,VS2,62.5,54.0,7.61,7.64,4.76,15740
6168,0.55,Premium,E,SI1,62.4,57.6,5.23,5.28,3.27,1630
10647,0.32,Ideal,I,VVS1,62.4,55.0,4.34,4.38,2.72,589
15381,0.92,Premium,E,VS2,61.2,62.0,6.27,6.22,3.82,4600
1659,0.34,Premium,H,VS2,61.3,60.0,4.53,4.47,2.76,689
12996,0.5,Premium,F,VVS2,62.3,58.0,5.11,5.06,3.17,2160
18609,0.76,Ideal,E,VS2,61.5,56.0,5.89,5.92,3.63,3249
14121,0.4,Ideal,G,SI1,61.0,55.0,4.76,4.81,2.92,855
20743,2.0,Ideal,I,SI2,61.7,56.0,8.0,8.13,4.98,15092
26931,0.41,Ideal,F,VVS1,62.0,55.0,4.78,4.74,2.95,1356
5478,0.57,Ideal,E,VS1,62.1,53.0,5.36,5.41,3.34,1942
23393,0.3,Good,H,VVS2,63.4,57.0,4.21,4.24,2.68,605
21381,0.7,Good,F,VS2,64.3,59.0,5.6,5.56,3.59,2373
16179,0.54,Ideal,D,VS1,62.0,56.0,5.21,5.25,3.24,1941
11578,1.05,Ideal,F,VVS1,,57.0,6.5,6.41,4.05,9784
22871,0.5,Premium,H,IF,60.3,58.0,5.14,5.18,3.11,1846
4984,0.52,Ideal,H,VVS1,62.4,55.0,5.11,5.15,3.2,1695
13566,1.01,Very Good,G,VVS2,63.2,59.0,6.35,6.27,3.99,7267
4354,0.9,Very Good,G,SI2,62.0,59.0,6.14,6.19,3.82,3445
5402,1.0,Ideal,F,VS2,61.7,58.0,6.37,6.43,3.95,6424
13438,0.32,Good,H,SI2,63.2,55.0,4.34,4.36,2.75,393
3361,1.52,Fair,H,SI1,64.6,55.0,7.24,7.19,4.66,7433
7463,1.12,Premium,G,VS1,58.4,58.0,6.87,6.84,4.0,7338
16671,0.7,Ideal,G,VS1,61.4,57.0,5.7,5.73,3.51,3034
18413,0.9,Very Good,H,VS1,61.5,59.0,6.13,6.19,3.79,4136
2205,0.38,Very Good,E,VS1,61.5,58.0,4.64,4.69,2.87,1000
1710,1.0,Very Good,G,VS2,62.7,58.0,6.34,6.42,4.0,5544
17563,1.15,Ideal,J,VS2,60.7,55.0,6.77,6.83,4.13,5125
12239,1.2,Ideal,I,SI2,59.6,61.0,6.95,6.97,4.15,4890
14721,0.72,Ideal,F,SI2,62.0,57.0,5.72,5.76,3.56,2359
24019,1.33,Ideal,F,VVS2,61.9,55.0,7.02,7.07,4.36,15031
20731,0.38,Ideal,F,VVS2,61.0,57.0,4.69,4.72,2.87,1117
24395,1.42,Very Good,F,VVS1,58.4,62.0,7.35,7.38,4.3,15665
21424,0.42,Very Good,H,SI1,61.1,57.0,4.84,4.87,2.96,754
15508,1.0,Good,G,VS2,64.1,58.0,6.22,6.32,4.02,5002
16021,1.1,Very Good,F,SI1,58.9,63.0,6.73,6.78,3.98,5769
22733,0.7,Good,F,VVS2,63.1,57.0,5.59,5.66,3.55,2940
17091,0.9,Premium,I,VS2,58.4,62.0,6.35,6.29,3.69,3276
24032,0.74,Good,D,SI1,63.1,59.0,5.71,5.74,3.61,2753
4820,1.0,Good,E,SI2,63.7,61.0,6.27,6.32,4.01,3819
22617,1.01,Premium,E,SI2,59.1,60.0,6.57,6.55,3.88,4412
24774,1.0,Premium,F,SI2,61.5,59.0,6.47,6.44,3.97,4144
3476,1.0,Good,H,SI2,59.0,61.0,6.42,6.46,3.8,3991
21031,0.32,Ideal,D,VS2,60.5,56.0,4.48,4.45,2.7,972
9363,2.05,Ideal,J,VS1,61.8,58.0,8.12,8.16,5.03,15450
15893,0.31,Very Good,F,VS2,60.7,61.0,4.36,4.4,2.66,583
15725,0.95,Fair,G,SI1,66.7,56.0,6.16,6.03,4.06,2841
26246,2.28,Good,J,SI1,63.7,55.0,8.35,8.28,5.3,14350
14630,0.5,Premium,E,SI1,60.7,61.0,5.12,5.09,3.1,1415
490,1.22,Premium,H,SI1,60.6,60.0,6.92,6.85,4.17,6387
5695,0.9,Premium,D,SI1,59.5,57.0,6.29,6.21,3.72,3689
1020,0.38,Ideal,E,VS2,61.7,55.0,4.68,4.66,2.88,1112
24955,0.39,Ideal,G,IF,61.7,55.0,4.68,4.72,2.9,1154
1436,0.5,Ideal,E,VS2,62.5,57.0,5.1,5.04,3.17,1629
297,0.4,Ideal,D,SI1,61.8,55.0,4.74,4.78,2.94,772
16102,1.11,Ideal,G,IF,61.2,54.0,6.71,6.73,4.11,10053
5807,0.3,Ideal,D,VVS2,61.5,55.0,4.34,4.38,2.68,1041
5645,0.4,Premium,G,IF,60.8,58.0,4.73,4.77,2.89,1333
15966,0.37,Very Good,H,SI1,62.6,63.0,4.6,4.5,2.85,613
23746,1.19,Very Good,H,SI2,63.4,58.0,6.79,6.76,4.29,4558
8362,0.5,Premium,E,SI1,62.0,59.0,5.1,5.06,3.15,1415
17860,1.75,Very Good,G,VS1,59.6,60.0,7.76,7.9,4.67,17036
17133,1.24,Ideal,H,SI2,62.0,56.0,6.9,6.87,4.27,5902
12252,0.5,Fair,E,SI1,61.7,68.0,5.09,5.03,3.12,1238
18463,0.56,Ideal,E,SI1,61.3,56.0,5.28,5.32,3.25,1405
1652,0.3,Good,D,SI2,63.3,57.0,4.26,4.3,2.71,447
3461,1.07,Premium,H,SI1,62.9,61.0,6.47,6.41,4.05,4440
23444,1.0,Good,E,SI1,57.6,65.0,6.47,6.44,3.72,3696
12546,0.9,Ideal,H,VVS2,62.0,57.0,6.15,6.2,3.83,4924
2225,0.33,Ideal,G,VVS1,61.4,55.0,4.46,4.48,2.74,820
6948,0.32,Ideal,H,VVS1,60.4,57.0,4.46,4.42,2.68,936
12303,1.51,Premium,H,SI2,62.4,58.0,7.36,7.31,4.58,8388
20572,0.46,Very Good,F,VVS1,62.3,56.0,4.94,4.98,3.09,1838
19587,0.72,Ideal,G,VS1,61.2,57.0,5.76,5.79,3.53,3478
13690,0.9,Good,F,SI2,63.2,57.0,6.09,6.15,3.87,3267
15460,0.71,Ideal,G,VS1,,56.0,5.69,5.72,3.55,2962
15088,1.06,Ideal,F,SI1,61.3,57.0,6.56,6.51,4.01,4862
1002,0.9,Good,E,VS1,62.7,58.0,6.07,6.12,3.82,5201
2949,0.52,Ideal,F,IF,61.7,57.0,5.13,5.17,3.18,2733
11149,0.71,Good,I,VVS1,63.8,56.0,5.7,5.65,3.62,2572
18540,0.31,Premium,E,VS2,61.7,58.0,4.34,4.31,2.67,872
6802,0.25,Good,E,VVS2,61.2,62.0,4.04,4.07,2.48,505
6290,0.41,Premium,G,VS2,61.4,59.0,4.79,4.75,2.93,1061
9994,1.25,Very Good,F,VS2,62.5,59.0,6.81,6.89,4.28,9377
3789,0.32,Very Good,G,SI1,63.0,56.0,4.35,4.38,2.75,477
12805,0.4,Ideal,J,VS1,61.5,58.0,4.73,4.76,2.92,633
9858,1.04,Very Good,E,SI1,63.5,56.0,6.41,6.37,4.06,5381
778,0.44,Premium,D,SI1,61.9,59.0,4.9,4.86,3.02,1089
15743,1.53,Ideal,H,SI2,61.2,56.0,7.46,7.43,4.56,9562
4012,0.5,Good,D,SI1,63.7,56.0,5.05,5.09,3.23,1436
9965,0.31,Very Good,H,VVS2,62.6,58.0,4.28,4.31,2.69,625
17426,2.2,Ideal,I,SI1,61.7,55.0,8.41,8.37,5.18,18059
